Subject_ID,Tweet_ID,Sentence,Tokens,Indexed_Tokens,Segments_IDs
94,709,[CLS] Gen [SEP],"['[CLS]', 'gen', '[SEP]']","[101, 8991, 102]","[442, 442, 442]"
94,709,[CLS] Yitzhak Segev Israeli military governor Gaza time said given budget fund mosques organizations told give preferential treatment PLO [SEP],"['[CLS]', 'yi', '##tz', '##hak', 'se', '##ge', '##v', 'israeli', 'military', 'governor', 'gaza', 'time', 'said', 'given', 'budget', 'fund', 'mosques', 'organizations', 'told', 'give', 'prefer', '##ential', 'treatment', 'pl', '##o', '[SEP]']","[101, 12316, 5753, 20459, 7367, 3351, 2615, 5611, 2510, 3099, 14474, 2051, 2056, 2445, 5166, 4636, 21922, 4411, 2409, 2507, 9544, 24271, 3949, 20228, 2080, 102]","[443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443]"
94,709,[CLS] Cohen wrote official report superiors     s warned continuing strategy [SEP],"['[CLS]', 'cohen', 'wrote', 'official', 'report', 'superiors', 's', 'warned', 'continuing', 'strategy', '[SEP]']","[101, 9946, 2626, 2880, 3189, 22983, 1055, 7420, 5719, 5656, 102]","[444, 444, 444, 444, 444, 444, 444, 444, 444, 444, 444]"
94,709,[CLS] I suggest focusing efforts finding ways break monster reality jumps face wrote time [SEP],"['[CLS]', 'i', 'suggest', 'focusing', 'efforts', 'finding', 'ways', 'break', 'monster', 'reality', 'jumps', 'face', 'wrote', 'time', '[SEP]']","[101, 1045, 6592, 7995, 4073, 4531, 3971, 3338, 6071, 4507, 14523, 2227, 2626, 2051, 102]","[445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445, 445]"
94,709,[CLS] They didnt listen [SEP],"['[CLS]', 'they', 'didn', '##t', 'listen', '[SEP]']","[101, 2027, 2134, 2102, 4952, 102]","[446, 446, 446, 446, 446, 446]"
94,709,[CLS] In      groups formed Hamas rest history [SEP],"['[CLS]', 'in', 'groups', 'formed', 'hamas', 'rest', 'history', '[SEP]']","[101, 1999, 2967, 2719, 22129, 2717, 2381, 102]","[447, 447, 447, 447, 447, 447, 447, 447]"
94,709,[CLS] Thousands innocent Israelis Palestinians killed [SEP],"['[CLS]', 'thousands', 'innocent', 'israelis', 'palestinians', 'killed', '[SEP]']","[101, 5190, 7036, 28363, 21524, 2730, 102]","[448, 448, 448, 448, 448, 448, 448]"
94,709,[CLS] And see today death count continues rise [SEP],"['[CLS]', 'and', 'see', 'today', 'death', 'count', 'continues', 'rise', '[SEP]']","[101, 1998, 2156, 2651, 2331, 4175, 4247, 4125, 102]","[449, 449, 449, 449, 449, 449, 449, 449, 449]"
94,709,[CLS] Its important note US government gives billions dollars Israeli government hundreds millions Palestinian authority [SEP],"['[CLS]', 'its', 'important', 'note', 'us', 'government', 'gives', 'billions', 'dollars', 'israeli', 'government', 'hundreds', 'millions', 'palestinian', 'authority', '[SEP]']","[101, 2049, 2590, 3602, 2149, 2231, 3957, 25501, 6363, 5611, 2231, 5606, 8817, 9302, 3691, 102]","[450, 450, 450, 450, 450, 450, 450, 450, 450, 450, 450, 450, 450, 450, 450, 450]"
94,709,[CLS] American taxpayers forced bankroll carnage youre currently witnessing [SEP],"['[CLS]', 'american', 'taxpayers', 'forced', 'bank', '##roll', 'carnage', 'your', '##e', 'currently', 'witnessing', '[SEP]']","[101, 2137, 26457, 3140, 2924, 28402, 27450, 2115, 2063, 2747, 24740, 102]","[451, 451, 451, 451, 451, 451, 451, 451, 451, 451, 451, 451]"
94,709,[CLS] Its long past time end [SEP],"['[CLS]', 'its', 'long', 'past', 'time', 'end', '[SEP]']","[101, 2049, 2146, 2627, 2051, 2203, 102]","[452, 452, 452, 452, 452, 452, 452]"
94,709,[CLS] Foreign military aid act taking money working Americans giving rich powerful foreigners fund wars genocides terrorism horrors [SEP],"['[CLS]', 'foreign', 'military', 'aid', 'act', 'taking', 'money', 'working', 'americans', 'giving', 'rich', 'powerful', 'foreigners', 'fund', 'wars', 'genocide', '##s', 'terrorism', 'horrors', '[SEP]']","[101, 3097, 2510, 4681, 2552, 2635, 2769, 2551, 4841, 3228, 4138, 3928, 15040, 4636, 5233, 14052, 2015, 10130, 22812, 102]","[453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453]"
94,709,[CLS] It long past time end [SEP],"['[CLS]', 'it', 'long', 'past', 'time', 'end', '[SEP]']","[101, 2009, 2146, 2627, 2051, 2203, 102]","[454, 454, 454, 454, 454, 454, 454]"
87,892,[CLS] Hamas started war massacre took hostages hid crowded civilian area [SEP],"['[CLS]', 'hamas', 'started', 'war', 'massacre', 'took', 'hostages', 'hid', 'crowded', 'civilian', 'area', '[SEP]']","[101, 22129, 2318, 2162, 9288, 2165, 19323, 11041, 10789, 6831, 2181, 102]","[455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455]"
87,892,[CLS] Then Israel came free Hamas responded heavy fire including RPGs yet people condemning Israel [SEP],"['[CLS]', 'then', 'israel', 'came', 'free', 'hamas', 'responded', 'heavy', 'fire', 'including', 'rpg', '##s', 'yet', 'people', 'condemning', 'israel', '[SEP]']","[101, 2059, 3956, 2234, 2489, 22129, 5838, 3082, 2543, 2164, 22531, 2015, 2664, 2111, 28525, 3956, 102]","[456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456]"
87,892,[CLS] It makes us wonder West lost moral discernment instinct selfpreservation needed defend world killers [SEP],"['[CLS]', 'it', 'makes', 'us', 'wonder', 'west', 'lost', 'moral', 'disc', '##ern', '##ment', 'instinct', 'self', '##pres', '##er', '##vation', 'needed', 'defend', 'world', 'killers', '[SEP]']","[101, 2009, 3084, 2149, 4687, 2225, 2439, 7191, 5860, 11795, 3672, 12753, 2969, 28994, 2121, 21596, 2734, 6985, 2088, 15978, 102]","[457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457, 457]"
87,892,[CLS] Hamas could survive enablers around world via user [SEP],"['[CLS]', 'hamas', 'could', 'survive', 'enable', '##rs', 'around', 'world', 'via', 'user', '[SEP]']","[101, 22129, 2071, 5788, 9585, 2869, 2105, 2088, 3081, 5310, 102]","[458, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458]"
